time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-10-16T08:35:37.000Z,0.9452,-28.244,10,5.3,mb,,47,10.184,0.75,us,us1000hctj,2018-10-16T21:09:45.040Z,"Central Mid-Atlantic Ridge",earthquake,8.9,1.8,0.035,280,reviewed,us,us
2018-10-16T06:49:51.220Z,-21.8398,169.3565,10,5.2,mb,,95,1.929,1.23,us,us1000hcrp,2018-10-17T18:14:32.040Z,"155km ESE of Tadine, New Caledonia",earthquake,9.4,1.9,0.088,43,reviewed,us,us
2018-10-16T05:34:51.960Z,-21.8932,169.4785,10,5.1,mb,,98,2.014,0.98,us,us1000hcqn,2018-10-16T05:51:34.040Z,"169km ESE of Tadine, New Caledonia",earthquake,6,1.9,0.104,30,reviewed,us,us
2018-10-16T05:02:30.160Z,-6.6836,124.1464,628.01,4.7,mb,,35,2.709,1.09,us,us1000hcqi,2018-10-16T05:21:32.040Z,"217km SE of Baubau, Indonesia",earthquake,11.9,8.7,0.106,27,reviewed,us,us
2018-10-16T04:42:42.990Z,-21.8949,169.4286,10,5.6,mww,,91,1.97,1.05,us,us1000hcqb,2018-10-16T17:10:10.040Z,"164km ESE of Tadine, New Caledonia",earthquake,8.1,1.8,0.073,18,reviewed,us,us
2018-10-16T04:21:22.600Z,-21.9845,169.528,10,5,mb,,129,2.026,0.75,us,us1000hcpu,2018-10-16T04:35:01.040Z,"176km ESE of Tadine, New Caledonia",earthquake,9.4,1.9,0.12,22,reviewed,us,us
2018-10-16T04:08:59.190Z,-22.0163,169.4205,10,5.1,mb,,98,1.922,0.66,us,us1000hcpp,2018-10-16T04:22:43.040Z,"167km ESE of Tadine, New Caledonia",earthquake,6.3,1.9,0.124,21,reviewed,us,us
2018-10-16T03:52:07.580Z,8.4103,122.5936,35,5,mb,,98,3.244,0.99,us,us1000hcp8,2018-10-17T03:37:14.163Z,"33km NNW of Liloy, Philippines",earthquake,8.7,2,0.084,45,reviewed,us,us
2018-10-16T03:32:45.430Z,-21.7575,169.4538,10,5,mb,,112,2.045,0.97,us,us1000hcnw,2018-10-16T03:47:35.040Z,"164km E of Tadine, New Caledonia",earthquake,7.6,1.9,0.1,32,reviewed,us,us
2018-10-16T03:14:32.360Z,-21.8585,169.7049,10,5.1,mb,,97,2.223,0.81,us,us1000hcnq,2018-10-16T03:31:21.040Z,"191km E of Tadine, New Caledonia",earthquake,9.6,1.9,0.066,77,reviewed,us,us
2018-10-16T03:03:28.050Z,-21.9036,169.3309,10,5.1,mb,,95,1.883,0.98,us,us1000hcng,2018-10-16T03:20:35.040Z,"154km ESE of Tadine, New Caledonia",earthquake,6,1.8,0.075,57,reviewed,us,us
2018-10-16T02:24:06.580Z,-21.9984,169.6026,10,5,mb,,74,2.088,0.87,us,us1000hcmz,2018-10-16T02:44:44.040Z,"184km ESE of Tadine, New Caledonia",earthquake,8.6,1.6,0.087,42,reviewed,us,us
2018-10-16T02:10:13.990Z,44.2156,82.5814,20.29,5.4,mb,,46,2.586,0.76,us,us1000hcmu,2018-10-17T18:24:56.040Z,"113km ENE of Yining Xian, China",earthquake,7.3,5.9,0.054,115,reviewed,us,us
2018-10-16T01:57:40.410Z,-21.936,169.5883,10,4.8,mb,,207,2.095,0.81,us,us1000hcml,2018-10-16T02:10:01.040Z,"181km ESE of Tadine, New Caledonia",earthquake,7.8,2,0.113,24,reviewed,us,us
2018-10-16T01:38:25.160Z,-21.7984,169.4737,10,5.4,mww,,75,2.046,0.99,us,us1000hcmi,2018-10-17T18:24:00.040Z,"166km E of Tadine, New Caledonia",earthquake,7.2,2,0.078,16,reviewed,us,us
2018-10-16T01:31:25.300Z,-21.7629,169.4631,10,5.2,mb,,95,2.051,1.09,us,us1000hcmd,2018-10-16T01:51:13.040Z,"165km E of Tadine, New Caledonia",earthquake,9,1.9,0.069,69,reviewed,us,us
2018-10-16T01:29:05.020Z,-21.9336,169.4307,10,5.1,mb,,104,1.958,1.44,us,us1000hcme,2018-10-16T01:48:50.040Z,"165km ESE of Tadine, New Caledonia",earthquake,5.6,1.9,0.101,32,reviewed,us,us
2018-10-16T01:14:37.660Z,-21.818,169.3709,10,5.8,mww,,95,1.95,1,us,us1000hcm3,2018-10-16T18:16:41.040Z,"156km E of Tadine, New Caledonia",earthquake,3.3,1.9,0.073,18,reviewed,us,us
2018-10-16T01:03:43.090Z,-21.726,169.4867,10,6.4,mww,,70,2.087,1.19,us,us1000hclz,2018-10-16T03:09:32.261Z,"167km E of Tadine, New Caledonia",earthquake,3,1.8,0.056,31,reviewed,us,us
2018-10-16T00:28:12.670Z,-21.9359,169.4761,10,6.3,mww,,31,1.997,1.37,us,us1000hcln,2018-10-16T02:33:20.946Z,"170km ESE of Tadine, New Caledonia",earthquake,5.8,1.8,0.071,19,reviewed,us,us
2018-10-16T00:12:09.490Z,41.6264,134.7451,10,4.5,mb,,65,3.273,0.55,us,us1000hclv,2018-10-16T01:20:04.040Z,"157km SSE of Preobrazheniye, Russia",earthquake,7.6,1.9,0.066,67,reviewed,us,us
2018-10-15T23:41:55.170Z,-3.4471,-77.3086,107.4,4.7,mb,,143,3.834,0.65,us,us1000hcl4,2018-10-16T00:03:22.040Z,"138km E of Gualaquiza, Ecuador",earthquake,8.9,7.9,0.034,256,reviewed,us,us
2018-10-15T19:40:31.670Z,-6.1739,151.2136,10,5.2,mb,,85,2.185,0.97,us,us1000hch4,2018-10-23T18:54:08.040Z,"137km ESE of Kimbe, Papua New Guinea",earthquake,7.5,1.3,0.056,108,reviewed,us,us
2018-10-15T19:35:56.660Z,-6.0461,151.2059,10,5.3,mww,,31,2.075,1.12,us,us1000hcg6,2018-10-23T18:51:43.040Z,"129km ESE of Kimbe, Papua New Guinea",earthquake,7.4,1.8,0.071,19,reviewed,us,us
2018-10-15T16:45:08.770Z,49.3095,151.3519,303.43,4.9,mb,,111,5.51,0.86,us,us1000hcdc,2018-10-22T20:12:53.040Z,"184km ENE of Vostok, Russia",earthquake,9,6.7,0.024,531,reviewed,us,us
2018-10-15T16:33:50.080Z,-9.5014,-75.5766,116.25,4.9,mww,,35,2.765,1.17,us,us1000hcd1,2018-10-22T20:01:39.647Z,"52km ESE of Tingo Maria, Peru",earthquake,5.8,4.4,0.075,17,reviewed,us,us
2018-10-15T16:26:51.520Z,3.8817,95.8913,49.78,4.9,mww,,71,1.702,0.83,us,us1000hccq,2018-10-22T19:58:57.040Z,"38km SW of Meulaboh, Indonesia",earthquake,6.7,3.3,0.08,15,reviewed,us,us
2018-10-15T16:05:11.660Z,-23.8203,-179.8246,507.77,4.6,mb,,103,5.663,0.91,us,us1000hef4,2018-10-22T19:54:19.040Z,"South of the Fiji Islands",earthquake,10.1,7.5,0.079,48,reviewed,us,us
2018-10-15T14:37:35.310Z,-15.2654,-173.064,10,4.6,mb,,129,1.835,1.05,us,us1000hcbi,2018-10-22T14:17:34.040Z,"105km NE of Hihifo, Tonga",earthquake,10.8,1.9,0.076,52,reviewed,us,us
2018-10-15T12:58:54.930Z,-24.0391,-67.0811,182.28,4.7,mww,,42,1.478,1.13,us,us1000hcay,2018-10-15T13:21:07.040Z,"79km WNW of San Antonio de los Cobres, Argentina",earthquake,6,11.4,0.071,19,reviewed,us,us
2018-10-15T09:05:42.330Z,12.9503,-90.7803,10,4.9,mb,,164,1.676,1.14,us,us1000hc9i,2018-10-15T09:19:17.040Z,"108km S of Puerto San Jose, Guatemala",earthquake,7.8,1.9,0.03,353,reviewed,us,us
2018-10-15T09:02:46.780Z,40.549,23.4465,5.19,4.5,mb,,61,0.856,0.85,us,us1000hc9g,2018-10-15T11:37:30.040Z,"9km S of Nea Apollonia, Greece",earthquake,4.6,4.9,0.14,15,reviewed,us,us
2018-10-15T05:31:54.090Z,-59.4286,149.2258,10,4.9,mb,,112,7.256,0.95,us,us1000hc8g,2018-10-16T01:59:55.040Z,"West of Macquarie Island",earthquake,8.4,1.9,0.128,19,reviewed,us,us
2018-10-15T05:19:12.809Z,61.2868,-150.5223,72.1,4.5,ml,,,,1.4,ak,ak20282901,2018-10-19T16:49:57.396Z,"31km W of Anchorage, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-10-15T04:02:56.200Z,-26.6952,67.5994,10,4.7,mb,,77,37.418,0.94,us,us1000heeh,2018-10-23T00:53:41.040Z,"Indian Ocean Triple Junction",earthquake,14.2,1.8,0.11,25,reviewed,us,us
2018-10-15T02:45:32.400Z,-15.0312,166.9213,19.52,4.9,mb,,94,6.035,1,us,us1000heef,2018-10-23T00:16:32.040Z,"13km W of Port-Olry, Vanuatu",earthquake,13.3,3.1,0.128,19,reviewed,us,us
2018-10-15T01:56:16.110Z,14.8824,121.8268,37.06,4.5,mb,,143,7.924,0.66,us,us1000heee,2018-10-22T03:27:56.040Z,"5km SSE of Panukulan, Philippines",earthquake,14.4,7.8,0.083,43,reviewed,us,us
2018-10-15T01:32:12.390Z,54.1357,159.4855,121,5.3,mww,,52,1.22,0.88,us,us1000hc6k,2018-10-22T02:22:49.487Z,"128km NE of Yelizovo, Russia",earthquake,7.9,1.9,0.061,26,reviewed,us,us
2018-10-15T01:04:40.520Z,-5.1627,129.4643,208.29,4.7,mb,,24,3.342,0.84,us,us1000hc6b,2018-10-22T00:00:32.040Z,"197km SSE of Saparua, Indonesia",earthquake,7.1,5.7,0.069,64,reviewed,us,us
2018-10-15T00:12:55.690Z,32.6163,130.6061,10,4.5,mb,,143,0.556,0.61,us,us1000hc5z,2018-10-18T22:00:58.194Z,"6km WSW of Matsubase, Japan",earthquake,5.3,1.9,0.101,29,reviewed,us,us
2018-10-14T23:53:14.769Z,67.7739,-156.3956,10.5,5.3,ml,,,,0.89,ak,ak20281904,2018-10-22T23:52:25.023Z,"98km NNE of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-10-14T16:27:21.010Z,-41.8698,88.448,10,5,mb,,60,9.303,0.8,us,us1000hc0y,2018-10-21T19:56:10.040Z,"Southeast Indian Ridge",earthquake,9.5,1.8,0.081,49,reviewed,us,us
2018-10-14T14:26:49.780Z,34.1705,84.0333,10,4.6,mb,,90,7.494,0.57,us,us1000hbzw,2018-10-21T13:47:29.040Z,"211km N of Luring, China",earthquake,4.3,1.9,0.104,28,reviewed,us,us
2018-10-14T12:41:14.450Z,-42.2917,88.693,10,5.9,mww,,59,9.637,1.41,us,us1000hbyr,2018-10-20T06:53:24.783Z,"Southeast Indian Ridge",earthquake,10.2,1.8,0.058,29,reviewed,us,us
2018-10-14T12:23:14.680Z,-41.7804,88.3968,10,4.5,mb,,85,9.234,0.71,us,us1000hdzj,2018-10-20T06:46:02.040Z,"Southeast Indian Ridge",earthquake,8.9,1.9,0.144,14,reviewed,us,us
2018-10-14T11:07:50.010Z,-52.5623,12.9406,10,5,mb,,50,20.411,0.64,us,us1000hbyi,2018-10-20T06:34:24.040Z,"Southwest of Africa",earthquake,12.6,1.8,0.095,35,reviewed,us,us
2018-10-14T09:57:41.480Z,7.7947,-37.7127,10,4.5,mb,,94,13.652,1.3,us,us1000hdzn,2018-10-20T06:28:04.040Z,"Central Mid-Atlantic Ridge",earthquake,14.7,1.9,0.14,15,reviewed,us,us
2018-10-14T05:15:57.310Z,39.2651,72.2183,10,4.8,mb,,45,0.387,0.58,us,us1000hbw5,2018-10-14T06:28:52.040Z,"60km E of Karakenja, Tajikistan",earthquake,4.5,1.8,0.054,105,reviewed,us,us
2018-10-14T05:05:34.540Z,-41.9836,88.5423,10,5.8,mww,,57,24.417,0.9,us,us1000hbw3,2018-10-16T02:13:23.040Z,"Southeast Indian Ridge",earthquake,11.3,1.9,0.066,22,reviewed,us,us
2018-10-14T04:34:02.510Z,-7.0599,-13.5443,10,4.6,mb,,138,1.185,0.68,us,us1000he05,2018-10-19T03:54:18.040Z,"136km NE of Georgetown, Saint Helena",earthquake,11.1,1.9,0.206,8,reviewed,us,us
2018-10-14T00:30:28.330Z,38.321,141.7507,45.84,4.7,mb,,135,0.882,0.77,us,us1000hbuc,2018-10-14T05:24:02.040Z,"40km ESE of Ishinomaki, Japan",earthquake,7.3,7.6,0.129,18,reviewed,us,us
2018-10-13T23:20:14.760Z,-5.4221,129.3581,230.98,4.7,mb,,37,3.191,0.78,us,us1000hbtn,2018-10-13T23:35:12.040Z,"219km SSE of Saparua, Indonesia",earthquake,8.4,9.2,0.088,39,reviewed,us,us
2018-10-13T22:48:18.340Z,4.5787,94.8438,42.34,4.5,mb,,157,2.193,0.69,us,us1000hbti,2018-10-14T05:05:16.040Z,"120km SSW of Banda Aceh, Indonesia",earthquake,9.6,9.6,0.094,33,reviewed,us,us
2018-10-13T19:38:24.090Z,-8.9551,105.3686,4.06,5,mww,,51,1.541,0.95,us,us1000hbsa,2018-10-13T20:08:05.040Z,"165km NNW of Flying Fish Cove, Christmas Island",earthquake,6.7,3.8,0.075,17,reviewed,us,us
2018-10-13T17:54:00.910Z,22.6177,144.1573,41.57,4.6,mb,,54,4.805,0.68,us,us1000hbrc,2018-10-16T20:24:57.040Z,"242km NNW of Farallon de Pajaros, Northern Mariana Islands",earthquake,10.6,6.1,0.061,82,reviewed,us,us
2018-10-13T16:35:01.800Z,27.8089,127.1134,170.89,4.6,mb,,72,1.415,1,us,us1000hbqa,2018-10-13T16:51:41.040Z,"160km NNW of Nago, Japan",earthquake,7.6,2.2,0.063,75,reviewed,us,us
2018-10-13T13:36:02.090Z,0.3957,-79.821,57.13,4.7,mb,,144,1.379,1.11,us,us1000hbp3,2018-10-13T13:51:50.040Z,"32km SE of Muisne, Ecuador",earthquake,4.3,9.5,0.099,31,reviewed,us,us
2018-10-13T13:33:15.250Z,-15.3146,168.553,10,4.6,mb,,132,6.603,1.2,us,us1000hbp4,2018-10-13T14:29:29.040Z,"150km E of Luganville, Vanuatu",earthquake,5.8,1.9,0.114,23,reviewed,us,us
2018-10-13T12:29:05.270Z,26.3139,128.842,18.24,4.5,mb,,73,0.728,0.72,us,us1000hdx2,2018-10-20T06:04:20.040Z,"91km ESE of Nago, Japan",earthquake,7.5,5,0.088,38,reviewed,us,us
2018-10-13T12:02:09.970Z,-31.5004,-178.2576,8.59,4.5,mb,,165,2.265,1.1,us,us1000hdx1,2018-10-19T13:27:42.040Z,"61km E of L'Esperance Rock, New Zealand",earthquake,10.7,6.6,0.144,14,reviewed,us,us
2018-10-13T11:33:45.780Z,39.3602,143.4791,10,4.6,mb,,157,2.338,0.87,us,us1000hdx0,2018-10-19T13:20:54.040Z,"132km E of Yamada, Japan",earthquake,7.2,1.9,0.147,14,reviewed,us,us
2018-10-13T11:10:22.400Z,52.8549,153.2429,461,6.7,mww,,17,2.705,0.74,us,us1000hbkz,2018-10-19T11:44:36.284Z,"269km NW of Ozernovskiy, Russia",earthquake,6.5,1.9,0.033,89,reviewed,us,us
2018-10-13T04:49:19.290Z,-25.1667,179.8263,508.2,4.5,mb,,72,4.527,1.28,us,us1000hbig,2018-10-13T05:09:22.040Z,"South of the Fiji Islands",earthquake,13.8,10.2,0.054,103,reviewed,us,us
2018-10-13T04:34:15.580Z,1.4641,125.4064,105.53,5.2,mww,,23,2.077,1.43,us,us1000hbhw,2018-10-13T06:36:05.560Z,"25km E of Bitung, Indonesia",earthquake,6.8,5.1,0.073,18,reviewed,us,us
2018-10-13T00:13:46.220Z,-13.6783,167.2156,198.98,5.7,mww,,27,7.385,1.18,us,us1000hbff,2018-10-16T15:33:59.040Z,"42km WNW of Sola, Vanuatu",earthquake,8.9,4.3,0.068,21,reviewed,us,us
2018-10-13T00:13:23.790Z,-13.7547,-76.3449,40.85,5.2,mb,,90,1.822,1.16,us,us1000hbfe,2018-10-13T04:02:57.538Z,"15km WSW of Pisco, Peru",earthquake,8.1,1.4,0.029,396,reviewed,us,us
2018-10-13T00:12:26.300Z,14.4359,53.5209,10,4.9,mb,,74,10.755,0.68,us,us1000hbfh,2018-10-13T00:34:02.040Z,"193km N of Qulansiyah, Yemen",earthquake,9.9,1.9,0.052,117,reviewed,us,us
2018-10-12T22:22:05.190Z,49.3168,156.0949,35,4.9,mb,,135,3.928,0.81,us,us1000hbe6,2018-10-12T22:38:32.040Z,"151km S of Severo-Kuril'sk, Russia",earthquake,7.3,1.6,0.038,223,reviewed,us,us
2018-10-12T21:38:26.940Z,47.1691,146.6166,380.26,5.1,mb,,46,2.644,0.86,us,us1000hbde,2018-10-12T21:57:30.040Z,"236km NNW of Kuril'sk, Russia",earthquake,8.4,5.8,0.021,764,reviewed,us,us
2018-10-12T21:09:49.240Z,14.1932,-91.1774,63.44,5.7,mww,,74,0.6,0.83,us,us1000hbcu,2018-10-14T03:19:03.690Z,"13km E of Nueva Concepcion, Guatemala",earthquake,6.2,3.7,0.043,51,reviewed,us,us
2018-10-12T17:16:38.370Z,54.7081,-165.3158,167.5,4.7,mb,,91,0.346,1.65,us,us1000hb7b,2018-10-20T00:24:16.383Z,"70km NNE of Akutan, Alaska",earthquake,6.4,5.6,0.046,145,reviewed,us,us
2018-10-12T16:31:30.000Z,-34.3482,116.8214,10,4.6,mb,,151,1.459,1.35,us,us1000hb52,2018-10-13T05:47:42.175Z,"63km ESE of Manjimup, Australia",earthquake,6.3,1.9,0.151,13,reviewed,us,us
2018-10-12T13:58:37.050Z,49.1822,156.2022,10,4.8,mb,,189,4.042,0.9,us,us1000hb2e,2018-10-19T11:10:52.040Z,"166km S of Severo-Kuril'sk, Russia",earthquake,10.7,2,0.093,36,reviewed,us,us
2018-10-12T13:42:02.920Z,-14.7887,170.2426,638.06,4.5,mb,,68,8.055,0.49,us,us1000hde2,2018-10-19T10:56:46.040Z,"Vanuatu region",earthquake,14.4,10.8,0.09,36,reviewed,us,us
2018-10-12T12:57:17.610Z,47.9108,155.7835,36.07,4.6,mb,,143,5.435,0.79,us,us1000hb22,2018-10-12T13:44:21.040Z,"East of the Kuril Islands",earthquake,9.9,7.1,0.063,74,reviewed,us,us
2018-10-12T12:06:46.930Z,-5.8915,151.1322,10,4.8,mb,,75,1.977,0.73,us,us1000hb1i,2018-10-12T12:40:59.040Z,"115km ESE of Kimbe, Papua New Guinea",earthquake,4.6,1.9,0.074,57,reviewed,us,us
2018-10-12T12:02:29.380Z,-18.1409,-178.1064,599.34,4.5,mb,,75,3.677,1.02,us,us1000hb1b,2018-10-12T12:28:19.040Z,"284km NNE of Ndoi Island, Fiji",earthquake,12.9,6.4,0.033,267,reviewed,us,us
2018-10-12T09:40:21.080Z,-55.9204,-127.0905,10,5.1,mb,,121,29.331,1.14,us,us1000hb0u,2018-10-12T10:00:08.040Z,"Pacific-Antarctic Ridge",earthquake,6.6,1.9,0.079,52,reviewed,us,us
2018-10-12T07:58:18.920Z,-10.5262,120.1151,10,4.7,mb,,80,2.812,1.07,us,us1000hayw,2018-10-12T08:17:32.040Z,"38km SSW of Nggongi Satu, Indonesia",earthquake,7.8,1.9,0.123,20,reviewed,us,us
2018-10-12T05:46:45.720Z,-18.1157,-178.0498,621.92,4.5,mb,,74,3.728,0.66,us,us1000hayd,2018-10-12T06:02:50.040Z,"288km NNE of Ndoi Island, Fiji",earthquake,6.7,8.6,0.072,57,reviewed,us,us
2018-10-12T04:56:51.390Z,6.7304,-73.0446,164.37,4.5,mb,,70,3.206,1.08,us,us1000haxx,2018-10-12T05:16:54.040Z,"4km NNW of Aratoca, Colombia",earthquake,8.6,8.3,0.038,200,reviewed,us,us
2018-10-12T04:15:47.370Z,35.6968,140.7349,32.01,5.2,mww,,97,2.168,1.6,us,us1000haxq,2018-10-18T13:52:01.860Z,"7km ESE of Asahi, Japan",earthquake,5.8,4.6,0.069,20,reviewed,us,us
2018-10-12T03:58:16.390Z,-24.0803,-66.9497,190.64,4.5,mb,,55,1.591,1.15,us,us1000haxl,2018-10-12T04:14:02.040Z,"65km WNW of San Antonio de los Cobres, Argentina",earthquake,6,9.5,0.156,12,reviewed,us,us
2018-10-12T02:52:03.620Z,-6.2837,151.0485,10,5.6,mww,,45,2.356,1.58,us,us1000hax9,2018-10-12T15:50:31.040Z,"128km SE of Kimbe, Papua New Guinea",earthquake,7.6,1.8,0.073,18,reviewed,us,us
2018-10-12T00:14:25.990Z,42.6215,141.7821,12.07,4.5,mwr,,64,1.186,0.81,us,us1000haw5,2018-10-12T02:33:26.738Z,"14km E of Tomakomai, Japan",earthquake,4.7,3.9,0.075,17,reviewed,us,us
2018-10-11T18:27:03.190Z,38.4653,70.5166,10,4.5,mb,,78,0.556,0.93,us,us1000har5,2018-10-23T20:58:59.040Z,"58km NE of Muminobod, Tajikistan",earthquake,4.8,1.9,0.115,22,reviewed,us,us
2018-10-11T17:21:37.980Z,-6.1342,130.3846,147.11,4.5,mb,,87,2.048,0.68,us,us1000hdcq,2018-10-23T21:07:22.040Z,"225km NNW of Saumlaki, Indonesia",earthquake,8.5,6.8,0.103,28,reviewed,us,us
2018-10-11T16:10:44.620Z,52.4799,160.6363,47.11,4.9,mb,,135,1.324,0.62,us,us1000hapi,2018-10-16T17:12:59.040Z,"148km ESE of Petropavlovsk-Kamchatskiy, Russia",earthquake,10.2,7.3,0.037,227,reviewed,us,us
2018-10-11T15:08:10.530Z,49.208,156.143,18.93,5,mww,,33,4.026,0.66,us,us1000hamb,2018-10-16T16:33:06.040Z,"163km S of Severo-Kuril'sk, Russia",earthquake,8.9,3.6,0.075,17,reviewed,us,us
2018-10-11T12:27:10.680Z,14.8482,-45.0788,10,4.7,mb,,79,19.63,0.29,us,us1000halh,2018-10-11T13:18:43.040Z,"Northern Mid-Atlantic Ridge",earthquake,13.8,1.9,0.067,67,reviewed,us,us
2018-10-11T12:18:06.740Z,0.9308,92.723,10,4.7,mb,,61,4.865,0.5,us,us1000hal1,2018-10-11T12:58:46.040Z,"Off the west coast of northern Sumatra",earthquake,6,1.9,0.098,32,reviewed,us,us
2018-10-11T11:10:18.740Z,-6.1676,151.1745,44.5,4.8,mb,,87,2.196,1.01,us,us1000haki,2018-10-11T11:38:58.040Z,"133km ESE of Kimbe, Papua New Guinea",earthquake,5.1,8.6,0.069,64,reviewed,us,us
2018-10-11T06:30:46.490Z,52.383,-168.511,41.01,4.8,mb,,136,2.319,0.74,us,us1000hahd,2018-10-17T19:42:58.736Z,"66km SSE of Nikolski, Alaska",earthquake,7.4,7.2,0.029,373,reviewed,us,us
2018-10-11T06:18:46.290Z,27.9754,128.1313,35,4.7,mb,,82,1.141,0.65,us,us1000hah8,2018-10-11T06:45:44.040Z,"139km WSW of Naze, Japan",earthquake,4.4,2,0.096,33,reviewed,us,us
2018-10-11T05:47:35.840Z,49.2114,156.1558,26.07,5.2,mb,,54,4.021,0.98,us,us1000hah2,2018-10-11T06:09:34.040Z,"163km S of Severo-Kuril'sk, Russia",earthquake,8.2,4.2,0.026,496,reviewed,us,us
2018-10-11T03:38:43.210Z,49.3372,156.0348,35.76,4.8,mb,,106,3.918,0.88,us,us1000hagg,2018-10-11T03:57:33.040Z,"149km S of Severo-Kuril'sk, Russia",earthquake,10.2,2.8,0.048,137,reviewed,us,us
2018-10-11T03:15:36.660Z,-5.79,151.4808,64.23,4.7,mb,,87,1.727,1.03,us,us1000hagc,2018-10-11T04:04:28.040Z,"150km E of Kimbe, Papua New Guinea",earthquake,10,9.5,0.097,32,reviewed,us,us
2018-10-11T02:55:45.100Z,-5.027,126.7065,10.27,5.6,mww,,58,5.283,0.93,us,us1000hafx,2018-10-11T14:52:48.040Z,"139km S of Leksula, Indonesia",earthquake,7.4,0.6,0.073,18,reviewed,us,us
2018-10-11T02:16:21.970Z,49.35,155.992,48.48,5.1,mb,,149,3.913,1.07,us,us1000haff,2018-10-11T02:26:56.040Z,"148km S of Severo-Kuril'sk, Russia",earthquake,9.7,8.7,0.056,102,reviewed,us,us
2018-10-11T01:30:26.570Z,49.4627,155.8957,39.46,4.9,mb,,138,3.822,0.76,us,us1000haf0,2018-10-11T01:55:46.040Z,"136km S of Severo-Kuril'sk, Russia",earthquake,11.5,8.1,0.063,80,reviewed,us,us
2018-10-11T00:14:44.230Z,49.2797,156.1309,43.99,5.2,mb,,104,3.958,0.89,us,us1000hadv,2018-10-11T00:32:36.040Z,"155km S of Severo-Kuril'sk, Russia",earthquake,9.1,6.6,0.029,402,reviewed,us,us
2018-10-11T00:14:21.980Z,49.4126,156.0088,35,4.7,mb,,172,3.85,0.71,us,us1000hae0,2018-10-11T01:18:53.040Z,"141km S of Severo-Kuril'sk, Russia",earthquake,5.2,2,0.106,27,reviewed,us,us
2018-10-10T23:16:52.320Z,-24.7465,-176.9279,109.12,5.1,mb,,81,4.568,1.32,us,us1000had3,2018-10-10T23:43:45.040Z,"South of the Fiji Islands",earthquake,6.2,5.8,0.11,27,reviewed,us,us
2018-10-10T23:16:02.130Z,49.3481,156.2127,17.45,6.5,mww,,18,3.879,0.91,us,us1000hacw,2018-10-11T02:28:35.040Z,"148km S of Severo-Kuril'sk, Russia",earthquake,7.7,3,0.053,34,reviewed,us,us
2018-10-10T22:00:35.130Z,-4.9574,151.6677,124.26,6.2,mww,,12,0.907,1.14,us,us1000habl,2018-10-11T00:51:49.963Z,"94km SW of Kokopo, Papua New Guinea",earthquake,7.1,3.8,0.046,46,reviewed,us,us
2018-10-10T21:13:14.330Z,-5.924,151.138,19.63,5.9,mww,,17,2.001,1.05,us,us1000haaj,2018-10-24T01:24:14.439Z,"117km ESE of Kimbe, Papua New Guinea",earthquake,6.5,3,0.086,13,reviewed,us,us
2018-10-10T20:59:01.880Z,-5.9223,151.1084,54.03,5.9,mww,,30,2.015,1.1,us,us1000haab,2018-10-17T23:07:48.787Z,"114km ESE of Kimbe, Papua New Guinea",earthquake,7.5,5.6,0.103,9,reviewed,us,us
2018-10-10T20:54:08.990Z,-6.3727,151.9146,10,4.9,mb,,94,2.181,1.2,us,us1000hcx7,2018-10-22T15:56:16.040Z,"216km ESE of Kimbe, Papua New Guinea",earthquake,9.5,1.7,0.102,30,reviewed,us,us
2018-10-10T20:48:20.750Z,-5.7078,151.2197,45.05,7,mww,,18,1.776,1.16,us,us1000haa3,2018-10-17T23:10:54.981Z,"120km E of Kimbe, Papua New Guinea",earthquake,7.1,3.8,0.056,31,reviewed,us,us
2018-10-10T20:45:26.530Z,-5.7498,151.3241,53.14,6.1,mb,,20,1.759,0.97,us,us1000ha9t,2018-10-17T23:04:15.252Z,"132km E of Kimbe, Papua New Guinea",earthquake,4.1,5.3,0.034,336,reviewed,us,us
2018-10-10T18:44:55.280Z,-7.453,114.4555,9,6,mww,,27,1.054,1.14,us,us1000ha6q,2018-10-22T17:57:16.043Z,"40km NNE of Cungapmimbo, Indonesia",earthquake,5.8,1.7,0.041,58,reviewed,us,us
2018-10-10T17:48:52.460Z,-38.1723,-73.8583,10,4.6,mb,,137,0.717,0.7,us,us1000ha59,2018-10-17T22:40:43.040Z,"57km SW of Canete, Chile",earthquake,5.1,1.9,0.173,10,reviewed,us,us
2018-10-10T17:34:23.630Z,1.2182,121.5563,10,4.9,mb,,59,0.781,0.79,us,us1000ha4u,2018-10-17T22:32:05.040Z,"15km ENE of Kali, Indonesia",earthquake,4.6,1.9,0.065,74,reviewed,us,us
2018-10-10T16:18:27.020Z,-10.8998,162.3834,35,5.1,mb,,63,2.803,0.71,us,us1000ha2w,2018-10-18T03:49:02.040Z,"70km SE of Kirakira, Solomon Islands",earthquake,9.2,2,0.045,157,reviewed,us,us
2018-10-10T11:11:03.170Z,-22.0519,-179.1596,579.92,4.6,mb,,47,5.023,0.91,us,us1000h9x5,2018-10-10T11:32:05.040Z,"162km SSW of Ndoi Island, Fiji",earthquake,10.8,8.1,0.045,146,reviewed,us,us
