time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-11-21T04:21:23.180Z,18.5003,-64.5933,27,3.24,md,6,347,1.3056,0.24,pr,pr2019325009,2019-11-21T09:07:50.753Z,"9km NNE of Road Town, British Virgin Islands",earthquake,5.1,19.34,0.08,4,reviewed,pr,pr
2019-11-21T04:12:16.020Z,18.9798,-65.8346,26,2.33,md,4,306,0.7155,0.3,pr,pr2019325000,2019-11-21T09:00:06.161Z,"60km N of Loiza, Puerto Rico",earthquake,2.43,21.24,0.36,4,reviewed,pr,pr
2019-11-21T03:50:39.860Z,18.7806,-68.1248,102,3.21,md,10,181,1.2022,0.24,pr,pr2019325007,2019-11-21T09:06:31.561Z,"36km NE of Punta Cana, Dominican Republic",earthquake,3.46,2.12,0.38,9,reviewed,pr,pr
2019-11-21T03:50:37.482Z,59.531,-152.5271,65.3,1.9,ml,,,,0.49,ak,ak019exjqw01,2019-11-21T03:55:21.230Z,"47km SW of Anchor Point, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-11-21T03:45:53.710Z,35.7985,-117.6226667,7.33,1.26,ml,22,77,0.02672,0.19,ci,ci38254890,2019-11-21T03:56:42.600Z,"20km W of Searles Valley, CA",earthquake,0.33,0.75,0.185,14,automatic,ci,ci
2019-11-21T03:41:23.100Z,36.229332,-120.7946701,7.5,1.14,md,7,198,0.01442,0.01,nc,nc73306831,2019-11-21T06:57:04.852Z,"23km ENE of San Lucas, CA",earthquake,0.89,0.67,,1,automatic,nc,nc
2019-11-21T03:36:57.340Z,32.9435,-117.549,15.11,3.19,ml,76,138,0.2778,0.18,ci,ci38254882,2019-11-21T16:39:08.022Z,"26km WSW of Encinitas, CA",earthquake,0.24,0.41,0.152,166,reviewed,ci,ci
2019-11-21T03:36:45.290Z,38.8106651,-122.8219986,2.27,1.33,md,22,56,0.005889,0.03,nc,nc73306821,2019-11-21T06:13:04.606Z,"7km WNW of The Geysers, CA",earthquake,0.25,0.35,0.12,6,automatic,nc,nc
2019-11-21T03:25:44.490Z,35.665,-117.4908333,2.46,1.59,ml,28,78,0.06525,0.2,ci,ci38254866,2019-11-21T14:39:16.610Z,"14km SW of Searles Valley, CA",earthquake,0.28,0.56,0.171,25,reviewed,ci,ci
2019-11-21T03:18:51.610Z,18.7345,-65.2723,54,3.02,md,10,328,0.8267,0.32,pr,pr2019325004,2019-11-21T09:04:41.745Z,"47km N of Culebra, Puerto Rico",earthquake,3.96,5.9,0.36,9,reviewed,pr,pr
2019-11-21T03:10:50.090Z,19.0163,-65.7745,16,3.1,md,5,310,0.7719,0.28,pr,pr2019325003,2019-11-21T09:04:07.721Z,"65km N of Vieques, Puerto Rico",earthquake,8.189,16.37,0.26,5,reviewed,pr,pr
2019-11-21T03:10:01.190Z,19.0071,-65.8173,33,2.28,md,4,308,0.7472,0.21,pr,pr2019325002,2019-11-21T09:02:09.977Z,"63km N of Suarez, Puerto Rico",earthquake,2.4,10.98,0.45,4,reviewed,pr,pr
2019-11-21T02:41:20.060Z,17.3796,-66.0165,12,2.62,md,4,321,1.1849,0.35,pr,pr2019325012,2019-11-21T09:09:43.409Z,"65km S of Arroyo, Puerto Rico",earthquake,17.49,24.39,0.42,4,reviewed,pr,pr
2019-11-21T02:29:25.675Z,38.3832,-118.9058,6.9,2.9,ml,23,63.4,0.133,0.2426,nn,nn00711190,2019-11-21T04:25:52.226Z,"29km WSW of Hawthorne, Nevada",earthquake,,1.7,0.31,13,reviewed,nn,nn
2019-11-21T02:29:07.050Z,35.886,-117.7021667,2.23,1.15,ml,17,71,0.07472,0.13,ci,ci38254850,2019-11-21T02:32:44.066Z,"19km ESE of Little Lake, CA",earthquake,0.19,0.35,0.15,16,automatic,ci,ci
2019-11-21T02:25:10.750Z,47.6483333333333,-120.170833333333,-0.48,1.11,ml,9,95,,0.12,uw,uw61560821,2019-11-21T18:00:19.530Z,"4km SE of Entiat, Washington",earthquake,0.29,9.87,0.117651143280111,6,reviewed,uw,uw
2019-11-21T02:21:55.530Z,18.3293,-67.2296,8,2.27,md,4,287,0.3445,0.06,pr,pr2019325010,2019-11-21T09:08:16.890Z,"1km ENE of Stella, Puerto Rico",earthquake,0.95,0.79,0.26,4,reviewed,pr,pr
2019-11-21T02:20:52.567Z,-19.7928,14.836,10,4.6,mb,,50,2.657,0.69,us,us70006ass,2019-11-21T02:39:01.040Z,"64km NNW of Khorixas, Namibia",earthquake,9,1.9,0.146,14,reviewed,us,us
2019-11-21T02:19:11.960Z,18.9675,-65.8415,8,2.72,md,3,306,0.8255,0.16,pr,pr2019325008,2019-11-21T09:07:20.865Z,"59km N of Loiza, Puerto Rico",earthquake,6.62,8.99,0.19,3,reviewed,pr,pr
2019-11-21T02:11:25.030Z,35.6498333,-117.465,1.94,1.38,ml,21,81,0.05495,0.17,ci,ci38254826,2019-11-21T14:38:58.967Z,"14km SSW of Searles Valley, CA",earthquake,0.25,0.41,0.136,17,reviewed,ci,ci
2019-11-21T02:08:14.246Z,13.2312,-89.0519,55.99,4,mb,,167,1.198,0.9,us,us70006asn,2019-11-21T05:08:24.935Z,"29km S of El Rosario, El Salvador",earthquake,3.8,18.5,0.164,10,reviewed,us,us
2019-11-21T01:57:40.079Z,60.1313,-141.3289,0,1.5,ml,,,,0.91,ak,ak019exiliz1,2019-11-21T17:04:00.045Z,"61km E of Cape Yakataga, Alaska",ice quake,,0.6,,,automatic,ak,ak
2019-11-21T01:36:28.026Z,-29.8452,-71.2664,54.29,4.2,mb,,165,0.077,0.41,us,us70006as5,2019-11-21T04:16:57.357Z,"7km N of La Serena, Chile",earthquake,2.4,7,0.306,3,reviewed,us,us
2019-11-21T01:26:10.019Z,60.2985,-141.1146,19.6,1.2,ml,,,,0.14,ak,ak019exietho,2019-11-21T01:31:52.486Z,"77km ENE of Cape Yakataga, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-11-21T01:25:47.490Z,18.9585,-65.8451,6,3.08,md,6,304,0.6919,0.37,pr,pr2019325006,2019-11-21T09:06:01.281Z,"58km N of Loiza, Puerto Rico",earthquake,5.34,5.12,0.18,4,reviewed,pr,pr
2019-11-21T01:15:52.170Z,18.8218,-65.9236,31,2.69,md,3,293,0.5372,0.2,pr,pr2019325005,2019-11-21T09:05:18.633Z,"43km NNE of San Juan, Puerto Rico",earthquake,3.39,10.95,0.06,3,reviewed,pr,pr
2019-11-21T01:14:43.047Z,19.3963,101.3651,10,4.5,mb,,110,2.361,0.83,us,us70006arz,2019-11-21T06:16:41.338Z,"35km NE of Bo Kluea, Thailand",earthquake,9.6,1.9,0.171,10,reviewed,us,us
2019-11-21T01:08:14.380Z,34.8831667,-118.7763333,7.84,1.64,ml,31,63,0.0954,0.23,ci,ci38254794,2019-11-21T14:40:24.630Z,"9km ENE of Lebec, CA",earthquake,0.33,1.02,0.163,29,reviewed,ci,ci
2019-11-21T01:04:29.580Z,34.1146667,-117.3256667,17.47,1.89,ml,96,19,0.02231,0.17,ci,ci38254786,2019-11-21T16:42:38.730Z,"3km WSW of San Bernardino, CA",earthquake,0.12,0.23,0.121,84,reviewed,ci,ci
2019-11-21T00:51:50.450Z,38.8170013,-122.8133316,3.05,1.05,md,19,60,0.006873,0.03,nc,nc73306741,2019-11-21T01:05:03.612Z,"7km NW of The Geysers, CA",earthquake,0.28,0.46,0.12,5,automatic,nc,nc
2019-11-21T00:50:26.680Z,19.1959991,-155.4503326,31.89,2.01,md,20,164,0.1497,0.12,hv,hv71244701,2019-11-21T00:54:09.090Z,"3km ESE of Pahala, Hawaii",earthquake,0.72,0.94,0.33,3,automatic,hv,hv
2019-11-21T00:45:40.700Z,35.6863333,-117.5166667,6.45,0.98,ml,17,132,0.07707,0.18,ci,ci38254778,2019-11-21T14:39:26.968Z,"14km SW of Searles Valley, CA",earthquake,0.4,1,0.109,11,reviewed,ci,ci
2019-11-21T00:43:39.050Z,34.6498333,-88.4381667,13.14,2.27,md,6,117,0.4462,0.05,nm,nm60094423,2019-11-21T17:50:16.147Z,"11km E of Booneville, Mississippi",earthquake,0.5,0.66,0.085,4,reviewed,nm,nm
2019-11-21T00:28:13.100Z,35.9023333,-117.7453333,2.37,1.49,ml,21,81,0.07519,0.16,ci,ci38254770,2019-11-21T00:32:09.532Z,"15km ESE of Little Lake, CA",earthquake,0.22,0.37,0.202,19,automatic,ci,ci
2019-11-20T23:50:44.205Z,19.4512,101.3449,10,6.1,mww,,33,2.356,0.77,us,us70006ara,2019-11-21T17:49:21.775Z,"31km ESE of Chaloem Phra Kiat, Thailand",earthquake,6.8,1.8,0.089,12,reviewed,us,us
2019-11-20T23:50:17.328Z,64.3724,-146.8243,5.6,1.1,ml,,,,0.27,ak,ak019ew8461t,2019-11-20T23:56:41.274Z,"17km SSE of Salcha, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-11-20T23:49:41.270Z,58.1823333,-155.3638333,1.67,1.62,ml,4,229,0.03359,0.02,av,av70858499,2019-11-21T00:19:44.810Z,"94km SE of King Salmon, Alaska",earthquake,0.61,0.66,0.181,4,reviewed,av,av
2019-11-20T23:49:34.682Z,58.176,-155.397,0.5,2,ml,,,,0.57,ak,ak019ew83zoz,2019-11-21T01:28:30.487Z,"93km SE of King Salmon, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-11-20T23:43:43.730Z,37.1431667,-90.8788333,9.09,2.06,md,31,46,0.5118,0.17,nm,nm60268142,2019-11-21T13:37:45.650Z,"16km W of Piedmont, Missouri",earthquake,0.37,1.28,0.094,20,reviewed,nm,nm
2019-11-20T23:19:50.170Z,18.08,-68.4848,49,2.93,md,4,218,1.3771,0.27,pr,pr2019324028,2019-11-21T09:01:15.145Z,"35km SSE of Boca de Yuma, Dominican Republic",earthquake,3.03,9.08,0.44,4,reviewed,pr,pr
2019-11-20T23:15:59.710Z,34.253,-116.4336667,8.12,1.58,ml,26,80,0.05714,0.18,ci,ci38254714,2019-11-21T14:40:29.160Z,"15km N of Yucca Valley, CA",earthquake,0.29,0.63,0.18,28,reviewed,ci,ci
2019-11-20T23:13:31.150Z,33.362,-116.3103333,8.63,1.13,ml,29,101,0.0007161,0.31,ci,ci38254698,2019-11-20T23:17:26.560Z,"13km NNE of Borrego Springs, CA",earthquake,0.59,0.85,0.123,29,automatic,ci,ci
2019-11-20T23:09:10.780Z,44.7151666666667,-123.267333333333,-0.36,1.33,ml,5,218,,0.08,uw,uw61560776,2019-11-21T17:56:03.390Z,"15km NW of Albany, Oregon",explosion,0.73,31.61,0.109328252206731,4,reviewed,uw,uw
2019-11-20T23:07:28.030Z,19.5555,-68.1553,16,3.39,md,10,245,1.5079,0.29,pr,pr2019324029,2019-11-21T09:03:07.241Z,"110km NNE of Punta Cana, Dominican Republic",earthquake,3.19,5.31,0.18,10,reviewed,pr,pr
2019-11-20T23:06:28.340Z,19.2078342,-155.4515076,35.06,2.17,md,42,116,0.0531,0.12,hv,hv71244546,2019-11-20T23:10:01.690Z,"3km E of Pahala, Hawaii",earthquake,0.55,0.8,0.14,20,automatic,hv,hv
2019-11-20T23:03:33.690Z,18.3633,-66.0585,8,2.83,md,4,212,0.3048,0.15,pr,pr2019324027,2019-11-21T09:00:41.330Z,"5km E of Guaynabo, Puerto Rico",earthquake,1.54,2.48,0.09,3,reviewed,pr,pr
2019-11-20T22:56:22.730Z,35.6838333,-117.5148333,9.19,2.68,ml,34,63,0.07587,0.16,ci,ci38254682,2019-11-20T23:38:46.892Z,"14km SW of Searles Valley, CA",earthquake,0.26,0.51,0.191,25,automatic,ci,ci
2019-11-20T22:51:10.400Z,35.6813333,-117.5153333,8.89,3.34,ml,70,46,0.07361,0.17,ci,ci38254674,2019-11-21T17:22:45.520Z,"14km SW of Searles Valley, CA",earthquake,0.12,0.27,0.149,272,reviewed,ci,ci
2019-11-20T22:50:20.150Z,19.0221,-65.7968,25,2.9,md,7,308,0.7686,0.25,pr,pr2019324026,2019-11-21T02:07:38.677Z,"65km N of Loiza, Puerto Rico",earthquake,1.43,17.34,0.21,7,reviewed,pr,pr
2019-11-20T22:47:47.960Z,36.2825,-97.51,6.63,1.31,ml,51,63,0.2123583281,0.2,ok,ok2019wtwp,2019-11-21T14:22:45.030Z,"19km W of Perry, Oklahoma",earthquake,,0.6,0.24,10,reviewed,ok,ok
2019-11-20T22:41:54.330Z,37.6194992,-118.8383331,2.06,1.25,md,7,157,0.01083,0.01,nc,nc73306721,2019-11-21T02:43:03.188Z,"12km E of Mammoth Lakes, CA",earthquake,1.52,2.74,0.4,8,automatic,nc,nc
2019-11-20T22:40:25.010Z,37.6153336,-118.8391647,2.51,1.69,md,14,146,0.01504,0.04,nc,nc73306716,2019-11-21T02:00:04.924Z,"12km E of Mammoth Lakes, CA",earthquake,0.34,0.65,0.3,14,automatic,nc,nc
2019-11-20T22:36:51.980Z,17.9748,-68.6298,84,2.85,md,4,230,1.5205,0.21,pr,pr2019324025,2019-11-21T02:07:06.869Z,"44km S of Boca de Yuma, Dominican Republic",earthquake,3.05,4.03,0.36,4,reviewed,pr,pr
2019-11-20T22:31:38.220Z,37.6156654,-118.8401642,2.93,1.83,md,20,144,0.01486,0.03,nc,nc73306711,2019-11-21T01:33:04.762Z,"12km E of Mammoth Lakes, CA",earthquake,0.44,0.58,0.2,20,automatic,nc,nc
2019-11-20T22:31:35.522Z,6.7538,125.0024,10,4.6,mb,,65,0.652,0.87,us,us70006aqe,2019-11-21T04:02:13.416Z,"9km NE of Columbio, Philippines",earthquake,5.2,1.7,0.111,24,reviewed,us,us
2019-11-20T22:31:32.110Z,19.0588,-65.7848,25,2.89,md,9,311,0.8071,0.14,pr,pr2019324023,2019-11-21T02:06:15.381Z,"69km N of Suarez, Puerto Rico",earthquake,0.94,12.37,0.16,9,reviewed,pr,pr
2019-11-20T22:27:18.490Z,19.0416,-65.8076,24,2.96,md,13,297,0.7829,0.27,pr,pr2019324024,2019-11-21T04:06:04.159Z,"67km N of Loiza, Puerto Rico",earthquake,1.25,18.81,0.48,13,reviewed,pr,pr
2019-11-20T22:07:12.380Z,37.6198349,-118.836998,2.73,1.06,md,10,152,0.01036,0.02,nc,nc73306691,2019-11-20T22:16:03.503Z,"13km E of Mammoth Lakes, CA",earthquake,0.58,1.19,0.35,10,automatic,nc,nc
2019-11-20T22:03:25.270Z,37.6338348,-118.908165,5.76,1.42,md,19,54,0.008804,0.04,nc,nc73306686,2019-11-21T01:06:04.619Z,"6km E of Mammoth Lakes, CA",earthquake,0.48,0.66,0.18,19,automatic,nc,nc
2019-11-20T21:53:40.650Z,35.6745,-117.4791667,6.42,1.66,ml,24,82,0.07552,0.16,ci,ci38254626,2019-11-21T14:41:33.600Z,"12km SSW of Searles Valley, CA",earthquake,0.29,0.72,0.118,21,reviewed,ci,ci
2019-11-20T21:41:09.060Z,35.6818333,-117.5211667,8.42,1.57,ml,24,73,0.0713,0.18,ci,ci38254618,2019-11-21T14:41:40.090Z,"14km SW of Searles Valley, CA",earthquake,0.29,0.68,0.157,22,reviewed,ci,ci
2019-11-20T21:40:00.610Z,45.1796667,-112.4253333,-2,1.03,ml,6,143,0.219,0.15,mb,mb80372799,2019-11-21T16:41:23.150Z,"17km ESE of Dillon, Montana",quarry blast,0.72,31.61,0.522,3,reviewed,mb,mb
2019-11-20T21:27:12.389Z,45.4871,95.922,10,4.5,mb,,53,8.016,0.62,us,us70006ap3,2019-11-20T22:20:49.040Z,"9km SSE of Tseel, Mongolia",earthquake,9.2,1.9,0.1,29,reviewed,us,us
2019-11-20T21:19:24.274Z,19.412,101.3851,10,4.6,mb,,109,2.383,0.68,us,us70006any,2019-11-21T04:27:07.302Z,"36km ESE of Chaloem Phra Kiat, Thailand",earthquake,3.7,1.9,0.193,8,reviewed,us,us
2019-11-20T21:14:33.640Z,37.3203316,-122.3408356,2.97,1.85,md,9,152,0.1109,0.06,nc,nc73306671,2019-11-20T23:18:03.884Z,"12km SW of Portola Valley, CA",earthquake,0.52,1.38,0.17,9,automatic,nc,nc
2019-11-20T21:03:57.749Z,19.4377,101.2241,10,5.7,mww,,49,2.243,0.99,us,us70006anm,2019-11-21T10:09:17.185Z,"21km SE of Chaloem Phra Kiat, Thailand",earthquake,5.8,1.8,0.08,15,reviewed,us,us
2019-11-20T20:58:00.540Z,33.0106667,-116.3906667,10.05,1.27,ml,26,75,0.04225,0.28,ci,ci37431013,2019-11-20T22:00:51.534Z,"21km ESE of Julian, CA",earthquake,0.48,0.94,0.094,3,reviewed,ci,ci
2019-11-20T20:57:57.700Z,33.0036667,-116.3768333,12.16,1.41,ml,54,59,0.04263,0.2,ci,ci38254562,2019-11-21T05:00:38.383Z,"23km ESE of Julian, CA",earthquake,0.2,0.53,0.106,24,reviewed,ci,ci
2019-11-20T20:21:19.580Z,36.0876667,-117.8371667,1.42,1.11,ml,11,153,0.03311,0.1,ci,ci38254522,2019-11-21T14:41:08.306Z,"11km ENE of Coso Junction, CA",earthquake,0.36,0.26,0.134,15,reviewed,ci,ci
2019-11-20T20:16:50.050Z,35.6178333,-117.4463333,6.56,1.81,ml,27,77,0.03383,0.15,ci,ci38254514,2019-11-21T14:41:23.101Z,"17km SSW of Searles Valley, CA",earthquake,0.28,0.45,0.134,26,reviewed,ci,ci
2019-11-20T20:07:32.160Z,17.9211,-67.0973,9,2.07,md,11,247,0.0718,0.26,pr,pr2019324022,2019-11-21T02:05:23.133Z,"8km SW of La Parguera, Puerto Rico",earthquake,0.79,0.97,0.37,10,reviewed,pr,pr
2019-11-20T20:07:10.858Z,64.9613,-149.4097,13,1.1,ml,,,,0.82,ak,ak019ew62mxn,2019-11-20T20:16:56.221Z,"44km NNW of North Nenana, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-11-20T20:05:57.180Z,46.0145,-112.455,-2,1.67,ml,9,83,0.071,0.11,mb,mb80372749,2019-11-20T20:30:35.370Z,"6km E of Butte, Montana",quarry blast,0.53,31.61,0.203,6,reviewed,mb,mb
2019-11-20T20:04:52.650Z,39.4075,-110.3028333,-1.93,1.62,ml,8,200,0.02392,0.08,uu,uu60350647,2019-11-20T20:30:02.600Z,"18km SSE of East Carbon City, Utah",earthquake,0.73,0.77,0.006,2,reviewed,uu,uu
2019-11-20T19:54:39.845Z,60.8667,-150.5734,58.3,1.6,ml,,,,0.11,ak,ak019ew5rbyj,2019-11-20T19:57:51.233Z,"38km NNE of Sterling, Alaska",earthquake,,2.6,,,automatic,ak,ak
2019-11-20T19:52:55.690Z,35.6741667,-117.52,10.45,1.28,ml,20,127,0.06561,0.17,ci,ci38254490,2019-11-20T20:13:29.711Z,"15km SW of Searles Valley, CA",earthquake,0.35,0.68,0.182,13,automatic,ci,ci
2019-11-20T19:44:08.540Z,17.9043,-67.0996,9,2.34,md,4,316,0.0855,0.04,pr,pr2019324021,2019-11-21T02:05:01.677Z,"9km SW of La Parguera, Puerto Rico",earthquake,0.81,0.66,0.06,4,reviewed,pr,pr
2019-11-20T19:42:26.940Z,19.2088337,-155.4636688,34.56,2.02,md,42,138,0.05158,0.1,hv,hv71244326,2019-11-20T22:25:34.631Z,"1km ENE of Pahala, Hawaii",earthquake,0.65,0.88,0.15,17,automatic,hv,hv
2019-11-20T19:34:22.470Z,36.8968315,-121.6275024,3.48,1.45,md,6,91,0.04376,0.02,nc,nc73306656,2019-11-20T21:56:04.384Z,"2km ENE of Aromas, CA",earthquake,0.67,1.82,0.28,4,automatic,nc,nc
2019-11-20T19:24:09.050Z,17.9056,-66.5858,12,2.06,md,4,287,0.1387,0.09,pr,pr2019324020,2019-11-21T02:04:40.133Z,"12km SSE of Ponce, Puerto Rico",earthquake,1.06,0.52,0.17,4,reviewed,pr,pr
2019-11-20T19:16:04.760Z,44.6928333,-111.8756667,13.53,1.25,ml,10,123,0.154,0.06,mb,mb80372744,2019-11-20T20:51:26.480Z,"57km E of Lima, Montana",earthquake,0.42,0.81,0.072,3,reviewed,mb,mb
2019-11-20T19:10:28.024Z,60.2593,-152.1806,81.3,1.9,ml,,,,0.84,ak,ak019ew5hvt6,2019-11-20T19:23:38.531Z,"39km SE of Redoubt Volcano, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-11-20T19:02:43.165Z,45.0223,146.9547,146.01,4.8,mb,,137,3.245,0.78,us,us70006ala,2019-11-20T19:52:06.040Z,"76km WSW of Kuril'sk, Russia",earthquake,9.2,7.2,0.041,182,reviewed,us,us
2019-11-20T18:58:53.410Z,33.513,-116.4501667,5.44,1.19,ml,39,70,0.0808,0.24,ci,ci38254442,2019-11-20T19:09:30.040Z,"21km SW of La Quinta, CA",earthquake,0.28,0.95,0.157,25,automatic,ci,ci
2019-11-20T18:57:05.430Z,46.325,-111.606,-2,1.46,ml,9,143,0.327,0.12,mb,mb80372734,2019-11-20T20:59:15.870Z,"6km W of Townsend, Montana",quarry blast,19.35,31.61,0.455,3,reviewed,mb,mb
2019-11-20T18:55:23.203Z,37.8383,-115.1469,12.4,2.2,ml,13,102.43,0.513,0.1694,nn,nn00711134,2019-11-20T21:11:05.884Z,"52km N of Alamo, Nevada",earthquake,,2.6,0.23,7,reviewed,nn,nn
2019-11-20T18:51:14.195Z,18.929,145.1173,607.78,4.9,mb,,43,3.723,0.86,us,us70006akx,2019-11-20T19:16:13.040Z,"60km WNW of Agrihan, Northern Mariana Islands",earthquake,10.4,4.6,0.029,375,reviewed,us,us
2019-11-20T18:50:37.460Z,36.1393333,-117.8873333,1.47,2.04,ml,22,57,0.03409,0.17,ci,ci38254426,2019-11-20T18:54:27.420Z,"12km NNE of Coso Junction, CA",earthquake,0.28,0.44,0.177,26,automatic,ci,ci
2019-11-20T18:48:16.900Z,47.7063333333333,-122.037666666667,1.27,1.29,ml,13,88,,0.33,uw,uw61560656,2019-11-20T19:43:24.040Z,"3km NNW of Union Hill-Novelty Hill, Washington",earthquake,0.51,1.11,0.321602123083074,5,reviewed,uw,uw
2019-11-20T18:43:32.529Z,-20.4679,33.6255,10,4.3,mb,,82,6.12,0.78,us,us70006aks,2019-11-20T20:21:12.040Z,"108km SE of Chimanimani, Zimbabwe",earthquake,10.3,2,0.238,5,reviewed,us,us
2019-11-20T18:41:10.480Z,35.9765,-117.459,0.4,1.57,ml,19,114,0.08488,0.16,ci,ci38254418,2019-11-20T20:04:20.047Z,"24km NNW of Searles Valley, CA",earthquake,0.33,0.41,0.123,23,reviewed,ci,ci
2019-11-20T18:39:09.830Z,38.6333333,-112.246,10.11,0.97,md,6,231,0.1594,0.18,uu,uu60350632,2019-11-20T20:23:49.880Z,"10km W of Monroe, Utah",earthquake,3.8,2.17,0.132,5,reviewed,uu,uu
2019-11-20T18:19:19.070Z,38.8233337,-122.7894974,2.75,1.36,md,9,200,0.016,0.05,nc,nc73306641,2019-11-20T20:31:03.556Z,"6km W of Cobb, CA",earthquake,0.72,0.69,0.12,3,automatic,nc,nc
2019-11-20T18:14:46.580Z,19.0003,-65.794,11,2.84,md,10,307,0.7495,0.26,pr,pr2019324018,2019-11-20T20:58:11.993Z,"63km N of Vieques, Puerto Rico",earthquake,7.69,10.64,0.36,8,reviewed,pr,pr
2019-11-20T18:08:09.007Z,62.9526,-149.3042,65.3,1.3,ml,,,,1.17,ak,ak019ew4vzb3,2019-11-20T18:12:58.435Z,"52km SSW of Cantwell, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-11-20T18:05:07.890Z,33.9941667,-117.0165,15.95,1.36,ml,53,47,0.07849,0.16,ci,ci38254354,2019-11-20T19:59:32.022Z,"3km E of Calimesa, CA",earthquake,0.15,0.39,0.175,31,reviewed,ci,ci
2019-11-20T18:03:33.377Z,58.5355,-137.1036,0,2.3,ml,,,,0.89,ak,ak019ew4uzp6,2019-11-20T19:37:36.593Z,"80km W of Gustavus, Alaska",ice quake,,0,,,reviewed,ak,ak
2019-11-20T18:03:27.247Z,60.4375,-151.0984,44.4,1.8,ml,,,,0.67,ak,ak019ew4uy50,2019-11-20T18:08:06.646Z,"6km SSW of Soldotna, Alaska",earthquake,,1.1,,,automatic,ak,ak
